sample,isi,spike_num,amp,NAME,DESC,SIZE,COLOR,PIC
1.10E+07,0.2188,-1,-403.845,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3158.png
1.10E+07,0.039733,1,-376.116,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3159.png
1.10E+07,0.0061,2,-310.3035,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3160.png
1.10E+07,0.0045667,3,-143.403,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike3161.png
1.10E+07,0.14553,-1,-323.31,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3162.png
1.10E+07,0.11873,-1,-359.463,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3163.png
1.10E+07,0.12807,-1,-290.5305,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3164.png
1.10E+07,0.17283,-1,-352.9305,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3165.png
1.10E+07,0.17457,-1,-387.7965,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3166.png
1.10E+07,0.1876,-1,-399.048,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3167.png
1.10E+07,0.24193,-1,-366.5805,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3168.png
1.10E+07,0.25543,-1,-391.1895,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3169.png
1.10E+07,0.1187,-1,-531.375,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3170.png
1.10E+07,0.029533,-1,-366.5415,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3171.png
1.10E+07,0.63387,-1,-420.498,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3172.png
1.10E+07,0.81703,-1,-394.8555,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3173.png
1.11E+07,0.56303,-1,-403.026,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3174.png
1.11E+07,0.77113,-1,-339.573,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3175.png
1.11E+07,0.2782,-1,-339.3975,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3176.png
1.11E+07,0.19047,-1,-325.455,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3177.png
1.11E+07,1.2779,-1,-291.4665,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3178.png
1.11E+07,0.14027,-1,-385.827,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3179.png
1.11E+07,0.15263,-1,-404.001,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3180.png
1.11E+07,0.1418,-1,-348.0165,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3181.png
1.12E+07,0.19083,-1,-385.7685,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3182.png
1.12E+07,0.077133,-1,-375.7845,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3183.png
1.12E+07,0.070233,-1,-402.7335,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3184.png
1.12E+07,0.076833,-1,-396.3375,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3185.png
1.12E+07,0.53847,-1,-377.13,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3186.png
1.12E+07,0.19463,-1,-429.975,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3187.png
1.12E+07,1.3364,-1,-353.106,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3188.png
1.12E+07,0.10873,-1,-412.4835,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3189.png
1.12E+07,0.022333,-1,-380.7375,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3190.png
1.12E+07,0.1305,-1,-378.4755,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3191.png
1.12E+07,0.14283,-1,-370.7535,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3192.png
1.12E+07,0.17297,-1,-409.8315,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3193.png
1.12E+07,0.082033,-1,-367.224,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3194.png
1.13E+07,0.2756,-1,-382.161,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3195.png
1.13E+07,0.13003,-1,-334.1715,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3196.png
1.13E+07,0.54363,-1,-404.898,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3197.png
1.13E+07,0.2871,-1,-409.071,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3198.png
1.13E+07,0.6219,-1,-397.8975,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3199.png
1.13E+07,0.27517,-1,-322.1595,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3200.png
1.13E+07,0.59307,-1,-454.5255,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3201.png
1.13E+07,0.24713,-1,-405.8925,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3202.png
1.13E+07,0.19527,-1,-413.3805,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3203.png
1.13E+07,0.091333,-1,-392.262,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3204.png
1.13E+07,0.13813,1,-384.735,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3205.png
1.13E+07,0.0076667,2,-334.5615,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3206.png
1.13E+07,0.0037667,3,-182.04225,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike3207.png
1.13E+07,0.0063,4,-125.3343,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike3208.png
1.14E+07,0.1847,-1,-382.5705,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3209.png
1.14E+07,0.11603,-1,-421.824,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3210.png
1.14E+07,0.11197,-1,-433.758,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3211.png
1.14E+07,0.089733,-1,-341.913,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3212.png
1.14E+07,0.0468,-1,-301.6845,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3213.png
1.14E+07,0.12157,-1,-392.6325,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3214.png
1.14E+07,0.058067,-1,-388.1085,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3215.png
1.14E+07,0.0975,-1,-379.509,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3216.png
1.14E+07,0.0656,-1,-303.3225,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3217.png
1.14E+07,0.14653,1,-375.6675,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3218.png
1.14E+07,0.0059333,2,-318.903,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3219.png
1.14E+07,0.0048333,3,-207.0705,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike3220.png
1.14E+07,0.011833,4,-166.93365,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike3221.png
1.14E+07,0.016633,5,-208.884,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike3222.png
1.14E+07,0.28403,-1,-322.725,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3223.png
1.14E+07,0.1921,-1,-313.5015,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3224.png
1.14E+07,0.1076,-1,-360.399,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3225.png
1.14E+07,0.077867,-1,-371.865,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3226.png
1.14E+07,0.0313,-1,-375.141,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3227.png
1.14E+07,0.026867,-1,-455.91,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3228.png
1.14E+07,0.075733,-1,-335.088,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3229.png
1.14E+07,0.091433,-1,-284.466,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3230.png
1.14E+07,0.045067,-1,-302.952,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3231.png
1.14E+07,0.0605,-1,-421.629,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3232.png
1.14E+07,0.0494,1,-375.297,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3233.png
1.14E+07,0.018967,2,-290.2185,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3234.png
1.14E+07,0.1164,-1,-426.7185,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3235.png
1.14E+07,0.038767,-1,-229.8465,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3236.png
1.14E+07,0.021967,1,-352.404,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3237.png
1.14E+07,0.016033,2,-351.195,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3238.png
1.14E+07,0.036,1,-268.242,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3239.png
1.14E+07,0.0172,2,-365.508,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3240.png
1.14E+07,0.010533,3,-309.0945,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike3241.png
1.14E+07,0.0086667,4,-218.6925,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike3242.png
1.14E+07,0.0066667,5,-116.06595,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike3243.png
1.14E+07,0.0192,6,-241.7415,NaN,NaN,200,1,http://web.media.mit.edu/~bdallen/spike3244.png
1.14E+07,0.11607,-1,-334.7955,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3245.png
1.14E+07,0.029567,-1,-406.6335,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3246.png
1.14E+07,0.057567,-1,-404.703,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3247.png
1.14E+07,0.0351,1,-365.0595,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3248.png
1.14E+07,0.015367,2,-313.5795,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3249.png
1.14E+07,0.072167,-1,-390.78,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3250.png
1.14E+07,0.0617,-1,-353.7885,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3251.png
1.14E+07,0.026933,-1,-298.7205,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3252.png
1.14E+07,0.0927,-1,-293.0265,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3253.png
1.14E+07,0.084333,-1,-343.356,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3254.png
1.14E+07,0.0295,-1,-364.0455,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3255.png
1.14E+07,0.0372,-1,-333.06,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3256.png
1.14E+07,0.045933,1,-359.268,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3257.png
1.14E+07,0.0041,2,-270.738,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3258.png
1.14E+07,0.0061333,3,-171.72675,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike3259.png
1.14E+07,0.0079,4,-56.3784,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike3260.png
1.14E+07,0.011833,5,-141.45885,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike3261.png
1.14E+07,0.21667,-1,-385.7295,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3262.png
1.14E+07,0.0262,-1,-291.8955,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3263.png
1.14E+07,0.030433,-1,-326.82,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3264.png
1.15E+07,0.0743,-1,-349.167,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3265.png
1.15E+07,0.12393,1,-364.6695,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3266.png
1.15E+07,0.018,2,-267.657,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3267.png
1.15E+07,0.057967,-1,-270.3675,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3268.png
1.15E+07,0.0554,1,-284.934,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3269.png
1.15E+07,0.015133,2,-293.007,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3270.png
1.15E+07,0.012167,3,-406.7895,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike3271.png
1.15E+07,0.15667,-1,-358.9365,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3272.png
1.15E+07,0.029933,1,-343.59,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3273.png
1.15E+07,0.0131,2,-316.0755,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3274.png
1.15E+07,0.033033,-1,-361.1985,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3275.png
1.15E+07,0.027233,1,-335.7705,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3276.png
1.15E+07,0.0074333,2,-281.7945,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3277.png
1.15E+07,0.0057333,3,-145.0137,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike3278.png
1.15E+07,0.072267,-1,-313.443,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3279.png
1.15E+07,0.023133,-1,-306.3645,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3280.png
1.15E+07,0.16643,-1,-337.818,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3281.png
1.15E+07,0.030133,1,-345.501,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3282.png
1.15E+07,0.017367,2,-360.7305,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3283.png
1.15E+07,0.046067,-1,-308.5485,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3284.png
1.15E+07,0.0313,-1,-337.506,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3285.png
1.15E+07,0.026233,1,-303.42,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3286.png
1.15E+07,0.018167,2,-318.6495,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3287.png
1.15E+07,0.061,-1,-349.9665,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3288.png
1.15E+07,0.026733,-1,-315.432,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3289.png
1.15E+07,0.027967,1,-292.9485,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3290.png
1.15E+07,0.0086667,2,-268.515,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3291.png
1.15E+07,0.0075667,3,-194.3955,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike3292.png
1.15E+07,0.0073667,4,-87.08505,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike3293.png
1.15E+07,0.016433,5,-199.485,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike3294.png
1.15E+07,0.012533,6,-21.13605,NaN,NaN,200,1,http://web.media.mit.edu/~bdallen/spike3295.png
1.15E+07,0.19737,-1,-267.072,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3296.png
1.15E+07,0.091867,-1,-366.7365,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3297.png
1.15E+07,0.046233,-1,-328.263,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3298.png
1.15E+07,0.0617,-1,-333.606,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3299.png
1.15E+07,0.11893,-1,-393.822,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3300.png
1.15E+07,0.047433,-1,-375.3945,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3301.png
1.15E+07,0.0207,-1,-349.674,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3302.png
1.15E+07,0.048167,-1,-336.414,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3303.png
1.15E+07,0.10447,-1,-273.1365,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3304.png
1.15E+07,0.051733,-1,-346.359,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3305.png
1.15E+07,0.0654,-1,-300.105,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3306.png
1.15E+07,0.097133,-1,-367.458,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3307.png
1.15E+07,0.10647,-1,-392.808,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3308.png
1.15E+07,0.084367,-1,-356.226,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3309.png
1.15E+07,0.097167,-1,-381.459,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3310.png
1.15E+07,0.064333,-1,-286.767,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3311.png
1.15E+07,0.0503,-1,-338.754,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3312.png
1.15E+07,0.0556,-1,-341.9325,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3313.png
1.15E+07,0.069167,-1,-324.6165,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3314.png
1.15E+07,0.12123,-1,-417.456,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3315.png
1.15E+07,0.31487,-1,-335.322,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3316.png
1.15E+07,0.17483,1,-399.984,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3317.png
1.15E+07,0.0077,2,-284.817,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3318.png
1.15E+07,0.0041667,3,-174.00045,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike3319.png
1.16E+07,0.10343,-1,-360.906,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3320.png
1.16E+07,0.072233,1,-362.5245,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3321.png
1.16E+07,0.011167,2,-450.7815,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3322.png
1.16E+07,0.0064,3,-193.90995,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike3323.png
1.16E+07,0.0074667,4,-163.7376,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike3324.png
1.16E+07,0.0085333,5,-39.29055,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike3325.png
1.16E+07,0.1149,-1,-352.2675,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3326.png
1.16E+07,0.029467,-1,-263.6985,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3327.png
1.16E+07,0.030667,-1,-427.362,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3328.png
1.16E+07,0.0555,1,-329.2185,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3329.png
1.16E+07,0.019733,2,-364.8645,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3330.png
1.16E+07,0.010033,3,-280.215,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike3331.png
1.16E+07,0.0085,4,-289.8675,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike3332.png
1.16E+07,0.0213,1,-289.8675,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3333.png
1.16E+07,0.0067667,2,-91.7787,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3334.png
1.16E+07,0.0115,3,-52.60125,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike3335.png
1.16E+07,0.011967,4,-88.0347,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike3336.png
1.16E+07,0.026933,1,-33.56145,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3337.png
1.16E+07,0.012833,2,-50.9925,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3338.png
1.16E+07,0.012433,3,-39.1326,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike3339.png
1.16E+07,0.12233,-1,-269.061,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3340.png
1.16E+07,0.1342,-1,-253.3635,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3341.png
1.16E+07,0.074,-1,-312.4095,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3342.png
1.16E+07,0.071667,-1,-305.1555,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3343.png
1.16E+07,0.0554,-1,-359.268,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3344.png
1.16E+07,0.4468,-1,-318.396,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3345.png
1.16E+07,0.31943,-1,-393.276,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3346.png
1.16E+07,0.031467,1,-381.381,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3347.png
1.16E+07,0.0063,2,-320.4825,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3348.png
1.16E+07,0.0042667,3,-133.8675,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike3349.png
1.16E+07,0.0094,4,-41.14695,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike3350.png
1.16E+07,0.38417,-1,-359.658,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3351.png
1.16E+07,0.085233,-1,-372.957,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3352.png
1.16E+07,0.29343,1,-324.948,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3353.png
1.16E+07,0.0074,2,-319.8195,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3354.png
1.16E+07,0.0039333,3,-198.666,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike3355.png
1.16E+07,0.1275,-1,-390.5265,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3356.png
1.16E+07,0.077367,-1,-397.3905,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3357.png
1.16E+07,0.10633,-1,-374.946,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3358.png
1.16E+07,0.25543,-1,-281.034,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3359.png
1.16E+07,0.028833,-1,-354.042,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3360.png
1.16E+07,0.059067,-1,-391.7745,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3361.png
1.17E+07,0.3355,-1,-299.013,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3362.png
1.17E+07,0.093733,-1,-392.3205,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3363.png
1.17E+07,0.1008,-1,-373.074,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3364.png
1.17E+07,0.094833,-1,-394.7775,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3365.png
1.17E+07,0.044033,-1,-341.2695,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3366.png
1.17E+07,0.12173,-1,-384.852,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3367.png
1.17E+07,0.34597,-1,-492.336,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3368.png
1.17E+07,0.18157,-1,-403.455,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3369.png
1.17E+07,0.14053,-1,-328.3215,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3370.png
1.17E+07,0.29593,-1,-350.5125,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3371.png
1.17E+07,0.26953,-1,-447.603,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3372.png
1.17E+07,0.13983,-1,-385.7295,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3373.png
1.17E+07,0.214,-1,-372.957,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3374.png
1.17E+07,0.067967,-1,-381.81,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3375.png
1.17E+07,0.16317,-1,-351.897,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3376.png
1.17E+07,0.19773,-1,-395.7135,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3377.png
1.17E+07,0.1939,-1,-374.9655,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3378.png
1.17E+07,0.1514,-1,-531.9015,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3379.png
1.17E+07,0.15023,-1,-287.976,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3380.png
1.18E+07,0.12103,-1,-385.2225,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3381.png
1.18E+07,0.10023,-1,-368.4135,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3382.png
1.18E+07,0.1716,-1,-393.51,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3383.png
1.18E+07,0.15243,-1,-286.806,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3384.png
1.18E+07,0.056367,-1,-383.097,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3385.png
1.18E+07,0.071233,-1,-359.7945,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3386.png
1.18E+07,0.039267,-1,-372.9375,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3387.png
1.18E+07,0.1184,-1,-307.515,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3388.png
1.18E+07,0.2031,-1,-378.885,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3389.png
1.18E+07,0.069533,-1,-360.8085,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3390.png
1.18E+07,0.053033,-1,-349.869,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3391.png
1.18E+07,0.2279,1,-388.1865,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3392.png
1.18E+07,0.015433,2,-253.0515,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike3393.png
1.18E+07,0.0039667,3,-191.73765,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike3394.png
1.18E+07,0.0074333,4,-151.6905,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike3395.png
1.18E+07,0.16563,-1,-362.0175,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3396.png
1.18E+07,0.0861,-1,-352.2675,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike3397.png
1.18E+07,0.020267,1,-341.7765,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike3398.png
